"uri","indexed_at","text","like_count","reply_count","repost_count"
"at://did:plc:lm2uhaoqoe6yo76oeihndfyi/app.bsky.feed.post/3mjytva26jm2n",2026-04-21 11:10:27.648,"Iran talks up its ‘new cards’ to play if war with US and Israel resumes –but what are they?

https://www.europesays.com/2934986/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",0,0,0
"at://did:plc:5hhncviscpylfcdw5bjxscck/app.bsky.feed.post/3mjytt7l2g22j",2026-04-21 11:09:32.35,"Kind of fascinating how CJEU is increasingly like ""yes, dear Commission, Council and Parliament, go on and deal with the policrisis, economy, pandemic, Russia, MENA, oil prices, climate change, you're doing great, we'll quietly build the EU constitutionalism while you're busy, don't mind us"".",60,1,6
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjyu2wiz3r2z",2026-04-21 11:13:38.247,"The fight to save our planet isn't just about basketball wins. It's about understanding that climate change is real and having a plan to address it. 🌎

♻️ Eco Tips",0,0,0
"at://did:plc:ogbuogwueehw3qfunm5ss5uh/app.bsky.feed.post/3mjytlvitvc2z",2026-04-21 11:05:13.349,"Are climate change deniers abundant or are they just loud. Or god forbid both.",0,0,0
"at://did:plc:r2tn4zcqyp3bud6qclnf7eaa/app.bsky.feed.post/3mjytlhmuuc2e",2026-04-21 11:05:03.351,"Schools, get involved in Global Action Days 2026!

From 22 April – 6 May, join a global movement across 150+ countries tackling food security & climate change 🌱

Inspire learners to take action, big or small!

Find out more on the FEE website: bit.ly/3OfS9AL",0,0,0
"at://did:plc:b5nfer6mp2wchqx5affj2b74/app.bsky.feed.post/3mjytir24eu22",2026-04-21 11:03:45.447,"“ The link between climate change and cardiovascular risk is certainly well studied, with environmental factors that we've previously looked at accounting for at least one in five of the 20 million annual deaths from cardiovascular disease worldwide,"" said Dr. Jennifer Miao, a cardiologist at […]",1,1,2
"at://did:plc:zp6ykxmtxr3ejiuvct3fbq54/app.bsky.feed.post/3mjytgm7w3s2i",2026-04-21 11:02:20.043,"Physics 101, plus an interesting note about climate change, prevailing winds and the increased likelihood of such events at small airports with a single, short runway. Passengers made to leave because an #easyjet flight was too heavy for take-off www.bbc.co.uk/news/article...",1,0,0
"at://did:plc:47ukz5svch7g2jmqu674y7b5/app.bsky.feed.post/3mjytdrtb6i26",2026-04-21 11:00:41.644,"Warning as Tube strike set to hit London’s pubs and restaurants

https://www.europesays.com/britain/18564/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",0,0,0
"at://did:plc:h72xoupcraxywl7nyxts534e/app.bsky.feed.post/3mjytcx3la72o",2026-04-21 11:00:13.647,"Stuck in an almighty climate change metaphor at Tew Park Rd, Boulton Rd.",0,0,0
"at://did:plc:d7aypgjlw7svu7haeta7x63h/app.bsky.feed.post/3mjytb42phs2x",2026-04-21 10:59:07.246,"Republicans make the planet hotter then make you pay more to stay cool.
2026: ""FPL's rate increase one of largest in Florida history. What you'll pay"" www.floridatoday.com/story/news/s...
Hotter planet also means more dangerous hurricanes and more flooding. 
Trump thinks climate change is a hoax.",7,0,1
"at://did:plc:gs2kwffxppdcw7c5ozfaaygy/app.bsky.feed.post/3mjyt6vnprc2s",2026-04-21 10:57:59.067,"Question:
Which energy source do you believe should be the focus to make the most effective contribution to tackling climate change? 
Renewables 59%
Fossil Fuels but with carbon capture 8%
Nuclear Power 20%
Don't know 13%",5,1,3
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjythuabw42t",2026-04-21 11:02:58.348,"Embracing zero waste means embracing freedom - to live without the burden of trash, just like we live free from climate change 🌎

🌎 Join our movement",0,0,0
"at://did:plc:hqsegbvsri4n7tnc72zqr3hr/app.bsky.feed.post/3mjysxy2dws26",2026-04-21 10:54:06.949,"Irregularity in Modern Proof of Concept: Global Warming
Refugia are environmental sanctuaries—such as deep canyons, shaded slopes, or coastal areas—that remain buffered from regional climate change or major disturbances, allowing species to persist.",0,1,0
"at://did:plc:6w7425hsc4mjjkte2mbsxdhw/app.bsky.feed.post/3mjysod43bv2c",2026-04-21 10:48:42.749,"Victoria Beckham’s Gap collection is her latest performative parenting push

https://www.newsbeep.com/uk/542637/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",0,0,0
"at://did:plc:ytezuectfhkcgnp7xrj2r65p/app.bsky.feed.post/3mjysmv7ihs2n",2026-04-21 10:47:54.447,"Stefano Ciavatta presented NECCTON at GEO Blue Planet Fisheries Workshop 🐟

Ocean data supporting sustainable fisheries: from trawling depth thresholds in the Mediterranean to tuna distribution in the Pacific under climate change

➡️Turning science into actionable insights for better ocean management",1,0,0
"at://did:plc:b4jtcrb4i6zljfboa6lsiw65/app.bsky.feed.post/3mjysl7rom22g",2026-04-21 10:46:57.949,"To tolerate implies grimly putting up with something you'd prefer not to, a tissue thin veneer that will disappear given a change in the social climate. It's not addressing the problems. To hell with tolerance!",13,0,0
"at://did:plc:d7aypgjlw7svu7haeta7x63h/app.bsky.feed.post/3mjysk3i3pc2x",2026-04-21 10:46:16.349,"Also a regressive tax system where middle class pay a greater percentage of their income in taxes than the rich,
Climate change will hit Florida hard (home insurance woes).
Republicans who love oil should demand oil rigs 50 feet from every beach in Florida. 
2025: www.redfin.com/news/florida...",16,0,2
"at://did:plc:qk3fxv4s4ifs5fbgh4odv3b7/app.bsky.feed.post/3mjysjvalfv2d",2026-04-21 10:46:14.152,"The changes Mikel Arteta is making – and why all is not lost for Arsenal in Premier League title race

https://www.eucup.com/1616407/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The Independent is on the ground when the story is developing. …",1,0,0
"at://did:plc:x5yvecq27wcdvf5qxdi4ru25/app.bsky.feed.post/3mjysjeu4pk27",2026-04-21 10:45:56.75,"We shouldn't be under a Freeze Warning in late April, but hey, ~climate change isn't real~",0,1,0
"at://did:plc:47ukz5svch7g2jmqu674y7b5/app.bsky.feed.post/3mjysipaifs2l",2026-04-21 10:45:33.546,"A vintage 1930s Tube train will take to London’s tracks next month

https://www.europesays.com/britain/18544/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",0,0,0
"at://did:plc:udyn2dmw2qgvjelxvh7zmti2/app.bsky.feed.post/3mjysi4coi22j",2026-04-21 10:45:13.448,"Victoria Beckham’s Gap collection is her latest performative parenting push

https://www.europesays.com/ie/446234/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",0,0,0
"at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjysgm4wp32v",2026-04-21 10:44:22.952,"Parts 1-2/2 — EFTA00105385.jpg
#epsteinweb #efta00105385
https://epsteinweb.org
Available in the iOS app store now!
https://apps.apple.com/us/app/epstein-web/id6758880661",0,0,0
"at://did:plc:bbrowadjkrnopjbzcuacsq4z/app.bsky.feed.post/3mjysfmofac2v",2026-04-21 10:43:51.246,"ಠ_ಠ Society is being sold short term faux-solutions to climate change. Plastic food wrappers hidden inside cardboard boxes isn't green. Plastic (oil) components in energy production as an ""alternative to oil"" isn't green. Having no universally accessible end of product life plan isn't green. 🧵",1,1,0
"at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjysfhyjwj27",2026-04-21 10:43:45.049,"Parts 1-2/2 — EFTA00105370.jpg
#epsteinweb #efta00105370
https://epsteinweb.org
Available in the iOS app store now!
https://apps.apple.com/us/app/epstein-web/id6758880661",0,0,0
"at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjyschednp2w",2026-04-21 10:42:03.747,"EFTA00105325.jpg
#epsteinweb #efta00105325
https://epsteinweb.org
Available in the iOS app store now!
https://apps.apple.com/us/app/epstein-web/id6758880661",0,0,0
"at://did:plc:2vqugff4q4tm4q437vtwhu6v/app.bsky.feed.post/3mjysbpzbio2l",2026-04-21 10:41:39.55,"“Terrible Team: Super El Niño and Climate Change Could Lead to Record-Breaking Global Temperatures - The Equation” — Union of Concerned Scientists

#EnvironmentalNews #Climate #ClimateChange",0,0,0
"at://did:plc:xhrtfphu4gzqrztkpb3a63qf/app.bsky.feed.post/3mjysacux4i2s",2026-04-21 10:40:51.544,"[2/2] Change, said at the opening ceremony of the ""Petersberg Climate Dialogue"" meeting on the 21st that under the current situation, climate cooperation is the key to resisting the dual crises of global warming and fossil fuel costs. (CCTV News)",0,0,0
"at://did:plc:r47towbei7mvdskyjkmtn5y5/app.bsky.feed.post/3mjys7yctrs2n",2026-04-21 10:40:42.846,"40% of those crops are not for humans. An increasing amount of our “food” is used to factory farm.

Subsequently this produces more climate change than cars, planes and factories combined.

And by ending it, we can set climate change back 30 years. 

That’s where “our food” is going.",10,1,5
"at://did:plc:hzs7k44mrrfmfbi6opv5u2cw/app.bsky.feed.post/3mjys7hsoxk22",2026-04-21 10:40:24.445,"Victoria Beckham’s Gap collection is her latest performative parenting push

https://www.europesays.com/uk/908713/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",0,0,0
"at://did:plc:abg3htujnze7265ybma4d7n2/app.bsky.feed.post/3mjys5x2fpc2q",2026-04-21 10:39:33.071,"""Whether or not a formal climate change attribution study is carried out, this event.. reflects the influence of a warming ocean & atmosphere.""
""The only way to stop such events becoming more extreme is to stop adding greenhouse gases to the air, especially carbon dioxide from fossil fuel burning.""",0,1,0
"at://did:plc:pz25dzvtnddflkvdbv3ilc4x/app.bsky.feed.post/3mjys55gq7k2c",2026-04-21 10:39:05.95,"That's what happens when climate change makes disasters so much more frequent and destructive. FL and CA are just the first states to really feel it, but it's coming for us all. A lot of the damage is locked in now, but we can still avoid the worst by massively reducing our emissions. Let's do it!",24,0,0
"at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjys53odyt2v",2026-04-21 10:39:04.149,"Parts 1-2/2 — EFTA00105253.jpg
#epsteinweb #efta00105253
https://epsteinweb.org
Available in the iOS app store now!
https://apps.apple.com/us/app/epstein-web/id6758880661",0,0,0
"at://did:plc:cmblhorgqgtmfpzczfisptpi/app.bsky.feed.post/3mjys33tv4s2b",2026-04-21 10:38:00.948,"An unexpected result from climate change",0,0,0
"at://did:plc:3bwfdqbecqsawnlt4kr7pc5a/app.bsky.feed.post/3mjyrzw3o222j",2026-04-21 10:37:21.844,"🌲How will climate change reshape Europe's forests?

New study published in Science investigates just that.

Findings show that disturbance levels will likely exceed anything recorded in recent decades. The area affected could more than double by 2100. 

👉 Full study: www.science.org/doi/10.1126/...",1,0,0
"at://did:plc:cajnqhmfcvbtctc7lldiyf5b/app.bsky.feed.post/3mjyrztr3d22e",2026-04-21 10:37:17.751,"""7 in 10 Canadians say they feel proud at the prospect of Canada becoming a renewable energy superpower — including a majority in Alberta (56 per cent)... 65 per cent want political leaders to...take stronger action on climate change."" www.nationalobserver.com/2026/04/21/o...
#abpoli #climate #wind",4,0,2
"at://did:plc:d5bcij6ubhdoxheqcz6linm7/app.bsky.feed.post/3mjyrwrpgzk2c",2026-04-21 10:35:32.852,"The new rules will:
👉Improve quality, availability and traceability of seeds and plants
👉Strengthen forest resilience to climate change, pests and diseases
👉Promote biodiversity and sustainable forest management

Read more: link.berry.social/press-releas...",1,0,0
"at://did:plc:kkergqgbhb56ptpwj2wenkje/app.bsky.feed.post/3mjyrobmnjy25",2026-04-21 10:30:46.244,"Coping with Climate Change: A Mixed-Methods Approach to Understanding Irrigation Technology Outcomes in Gujarat, India Socius, Volume 12, January-December 2026. Previous research on climate change interventions highlights that adaptation and mitigation strategies must be tailored
 #sociology link",0,0,0
"at://did:plc:y2py3jhwfgr3zalqlkp54vjf/app.bsky.feed.post/3mjyro6altc2d",2026-04-21 10:30:57.769,"2/2 but if you can't be bothered don't worry about it""
This announcement seems to be of the same stripe. Sure voluntary action by industry is preferable to coerced measures BUT aren't we beyond that now that we are well passed crisis point in climate breakdown?
🦖🛢️& gas still fighting change!",1,0,0
"at://did:plc:nzk6qjmbfhury46r3c3ztne4/app.bsky.feed.post/3mjyrnlnnqk24",2026-04-21 10:30:24.049,"The year is 2030. Britain is under martial law following the Iran fuel crisis, climate change accelerates water access problems. Keir Starmer, still PM as he didn’t think it was the appropriate time for an election, apologises once again for appointing Mandelson. Labour Insiders are “concerned”",13,1,2
"at://did:plc:6epg2k22rhswiqaumgrqaqma/app.bsky.feed.post/3mjyrngamdh2m",2026-04-21 10:30:17.848,"Turkey will seek to turn past climate pledges into concrete action at this year’s UN climate summit, with financing as the central priority, Environment and Climate Change Minister Murat Kurum said, according to Reuters, as the country prepares to host COP31 in November.",0,1,0
"at://did:plc:kkergqgbhb56ptpwj2wenkje/app.bsky.feed.post/3mjyrmp64f22r",2026-04-21 10:29:53.446,"Climate Change Coverage in The Guardian, 2010–2025 Leading news outlets play a central role in shaping how political leaders and the public understand the causes, impacts, and solutions to climate change. Here, we provide the first comprehensive assessment of how The Guardian, a 
 #sociology link",0,0,0
"at://did:plc:eylutpuckfgbkdnvswuxz3px/app.bsky.feed.post/3mjyrjrov322g",2026-04-21 10:28:15.948,"I adore this song.  Sadly, thanks to climate change, in the UK at least, it no longer shows in April. 😪",1,1,0
"at://did:plc:lgml52yrvubhgaqt36ctirxd/app.bsky.feed.post/3mjyrfn2nnc2t",2026-04-21 10:25:59.95,"Insurers urge action on climate change harms as NZ government twiddles thumbs.",4,0,2
"at://did:plc:uuyux6olfnnkiez5ffa66f5z/app.bsky.feed.post/3mjyrevahyk2m",2026-04-21 10:25:32.144,"From the numbers, we can't simply stop short-haul flights tomorrow. But a policy of replacement with rail is needed ASAP for climate change anyway, and should be accelerated. Simply concentrating on fraction of aviation fuel used misses this.",1,1,0
"at://did:plc:krzqpw2au456rmdjokb67ujg/app.bsky.feed.post/3mjyrbabqw722",2026-04-21 10:23:29.247,"The changes Mikel Arteta is making – and why all is not lost for Arsenal in Premier League title race

https://www.eucup.com/1616407/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The Independent is on the ground when the story is developing. …",0,0,0
"at://did:plc:ezjqt5iaum4icpwmc3a4mpn4/app.bsky.feed.post/3mjyr7hq75c22",2026-04-21 10:22:34.252,"We’re pleased to share A&K no. 35! This issue features a key volume edited by Greg Monks on how zooarchaeology helps us understand human responses to climate change—drawing on case studies from across the globe. Enjoy 👉 link.springer.com/book/10.1007...",2,0,0
